date,vix,vix9d,vix3m,skew
2019-06-03,18.860000610351562,19.260000228881836,18.770000457763672,112.31999969482422
2019-06-04,16.969999313354492,16.649999618530273,17.59000015258789,112.73999786376953
2019-06-05,16.09000015258789,14.899999618530273,17.1299991607666,112.91000366210938
2019-06-06,15.930000305175781,14.880000114440918,16.920000076293945,113.88999938964844
2019-06-07,16.299999237060547,15.020000457763672,17.149999618530273,114.66999816894531
2019-06-10,15.9399995803833,15.25,16.8799991607666,114.37999725341797
2019-06-11,15.989999771118164,15.149999618530273,16.989999771118164,113.80999755859375
2019-06-12,15.90999984741211,14.65999984741211,17.049999237060547,114.66000366210938
2019-06-13,15.819999694824219,14.59000015258789,16.860000610351562,113.33000183105469
2019-06-14,15.279999732971191,13.5600004196167,16.600000381469727,113.33000183105469
2019-06-17,15.350000381469727,14.989999771118164,16.610000610351562,115.30000305175781
2019-06-18,15.149999618530273,15.289999961853027,16.5,116.20999908447266
2019-06-19,14.329999923706055,13.869999885559082,16.100000381469727,115.93000030517578
2019-06-20,14.75,14.770000457763672,16.139999389648438,119.2300033569336
2019-06-21,15.399999618530273,14.829999923706055,16.670000076293945,118.45999908447266
2019-06-24,15.260000228881836,15.800000190734863,16.469999313354492,117.08999633789062
2019-06-25,16.280000686645508,17.010000228881836,17.1200008392334,116.83000183105469
2019-06-26,16.209999084472656,16.799999237060547,17.049999237060547,117.16000366210938
2019-06-27,15.819999694824219,16.34000015258789,16.760000228881836,117.5
2019-06-28,15.079999923706055,15.670000076293945,16.059999465942383,117.5
2019-07-01,14.0600004196167,12.510000228881836,15.430000305175781,118.12000274658203
2019-07-02,12.930000305175781,10.420000076293945,14.720000267028809,122.13999938964844
2019-07-03,12.569999694824219,9.90999984741211,14.529999732971191,120.81999969482422
2019-07-05,13.279999732971191,10.569999694824219,14.979999542236328,126.66000366210938
2019-07-08,13.960000038146973,11.119999885559082,15.479999542236328,121.41999816894531
2019-07-09,14.09000015258789,11.079999923706055,15.569999694824219,120.44000244140625
2019-07-10,13.029999732971191,9.9399995803833,15.1899995803833,120.66000366210938
2019-07-11,12.930000305175781,10.079999923706055,14.979999542236328,122.44999694824219
2019-07-12,12.390000343322754,9.880000114440918,14.800000190734863,123.6500015258789
2019-07-15,12.680000305175781,11.010000228881836,15.039999961853027,126.22000122070312
2019-07-16,12.859999656677246,11.710000038146973,15.220000267028809,125.1500015258789
2019-07-17,13.970000267028809,13.420000076293945,15.819999694824219,123.9800033569336
2019-07-18,13.529999732971191,12.680000305175781,15.539999961853027,123.9800033569336
2019-07-19,14.449999809265137,13.5600004196167,15.930000305175781,125.5
2019-07-22,13.529999732971191,13.640000343322754,15.470000267028809,125.36000061035156
2019-07-23,12.609999656677246,12.819999694824219,14.930000305175781,124.6500015258789
2019-07-24,12.069999694824219,12.1899995803833,14.5600004196167,124.6500015258789
2019-07-25,12.739999771118164,12.529999732971191,15.050000190734863,121.87999725341797
2019-07-26,12.15999984741211,11.539999961853027,14.6899995803833,121.87999725341797
2019-07-29,12.829999923706055,12.670000076293945,15.0,123.2699966430664
2019-07-30,13.9399995803833,14.460000038146973,15.699999809265137,121.94000244140625
2019-07-31,16.1200008392334,18.40999984741211,16.90999984741211,121.94000244140625
2019-08-01,17.8700008392334,19.31999969482422,17.989999771118164,121.70999908447266
2019-08-02,17.610000610351562,17.690000534057617,17.889999389648438,117.06999969482422
2019-08-05,24.59000015258789,29.139999389648438,21.899999618530273,117.25
2019-08-06,20.170000076293945,21.84000015258789,19.690000534057617,113.30000305175781
2019-08-07,19.489999771118164,20.950000762939453,19.5,114.19999694824219
2019-08-08,16.90999984741211,16.770000457763672,17.860000610351562,113.95999908447266
2019-08-09,17.969999313354492,17.75,18.559999465942383,117.70999908447266
2019-08-12,21.09000015258789,22.450000762939453,20.5,116.33999633789062
2019-08-13,17.520000457763672,17.489999771118164,18.530000686645508,115.1500015258789
2019-08-14,22.100000381469727,24.420000076293945,21.299999237060547,117.58000183105469
2019-08-15,21.18000030517578,22.450000762939453,21.06999969482422,113.4800033569336
2019-08-16,18.469999313354492,18.360000610351562,19.700000762939453,112.5199966430664
2019-08-19,16.8799991607666,17.200000762939453,18.360000610351562,115.83999633789062
2019-08-20,17.5,18.43000030517578,18.8700008392334,116.4800033569336
2019-08-21,15.800000190734863,16.09000015258789,17.719999313354492,114.77999877929688
2019-08-22,16.68000030517578,16.709999084472656,18.229999542236328,114.4800033569336
2019-08-23,19.8700008392334,21.549999237060547,20.360000610351562,114.45999908447266
2019-08-26,19.31999969482422,19.81999969482422,19.81999969482422,112.62000274658203
2019-08-27,20.309999465942383,20.809999465942383,20.639999389648438,113.06999969482422
2019-08-28,19.350000381469727,19.15999984741211,20.049999237060547,113.6500015258789
2019-08-29,17.8799991607666,16.850000381469727,19.030000686645508,113.6500015258789
2019-08-30,18.979999542236328,18.600000381469727,19.540000915527344,115.0199966430664
2019-09-03,19.65999984741211,19.06999969482422,20.1200008392334,114.68000030517578
2019-09-04,17.329999923706055,15.600000381469727,18.809999465942383,115.98999786376953
2019-09-05,16.270000457763672,14.59000015258789,18.079999923706055,115.98999786376953
2019-09-06,15.0,12.390000343322754,17.459999084472656,118.87000274658203
2019-09-09,15.270000457763672,13.65999984741211,17.549999237060547,118.79000091552734
2019-09-10,15.199999809265137,13.760000228881836,17.40999984741211,119.01000213623047
2019-09-11,14.609999656677246,13.130000114440918,17.100000381469727,119.94999694824219
2019-09-12,14.220000267028809,13.100000381469727,16.809999465942383,119.94999694824219
2019-09-13,13.739999771118164,12.619999885559082,16.670000076293945,118.4000015258789
2019-09-16,14.670000076293945,14.600000381469727,17.200000762939453,119.16000366210938
2019-09-17,14.4399995803833,14.539999961853027,17.229999542236328,117.94000244140625
2019-09-18,13.949999809265137,14.130000114440918,16.860000610351562,117.94000244140625
2019-09-19,14.050000190734863,13.180000305175781,16.790000915527344,118.7699966430664
2019-09-20,15.319999694824219,14.680000305175781,17.709999084472656,118.7699966430664
2019-09-23,14.90999984741211,9.829999923706055,17.8700008392334,117.5
2019-09-24,17.049999237060547,17.729999542236328,18.549999237060547,118.01000213623047
2019-09-25,15.960000038146973,15.300000190734863,18.0,117.9800033569336
2019-09-26,16.06999969482422,15.199999809265137,18.1200008392334,117.51000213623047
2019-09-27,17.219999313354492,16.770000457763672,18.75,116.61000061035156
2019-09-30,16.239999771118164,15.279999732971191,17.959999084472656,116.61000061035156
2019-10-01,18.559999465942383,18.940000534057617,19.350000381469727,117.66999816894531
2019-10-02,20.559999465942383,21.709999084472656,20.739999771118164,114.01000213623047
2019-10-03,19.1200008392334,19.479999542236328,19.780000686645508,111.47000122070312
2019-10-04,17.040000915527344,16.270000457763672,18.59000015258789,114.54000091552734
2019-10-07,17.860000610351562,17.700000762939453,18.90999984741211,114.54000091552734
2019-10-08,20.280000686645508,20.290000915527344,20.389999389648438,118.76000213623047
2019-10-09,18.639999389648438,18.260000228881836,19.510000228881836,118.41999816894531
2019-10-10,17.56999969482422,17.780000686645508,18.790000915527344,119.94999694824219
2019-10-11,15.579999923706055,15.279999732971191,17.549999237060547,120.8499984741211
2019-10-14,14.569999694824219,14.010000228881836,17.1200008392334,122.4000015258789
2019-10-15,13.539999961853027,12.300000190734863,16.479999542236328,124.8499984741211
2019-10-16,13.680000305175781,11.920000076293945,16.479999542236328,127.16999816894531
2019-10-17,13.789999961853027,11.899999618530273,16.440000534057617,128.00999450683594
2019-10-18,14.25,12.350000381469727,16.649999618530273,128.00999450683594
2019-10-21,14.0,12.609999656677246,16.280000686645508,128.44000244140625
2019-10-22,14.460000038146973,13.300000190734863,16.549999237060547,125.79000091552734
2019-10-23,14.010000228881836,12.270000457763672,16.290000915527344,125.79000091552734
2019-10-24,13.710000038146973,11.890000343322754,16.25,125.22000122070312
2019-10-25,12.649999618530273,10.329999923706055,15.710000038146973,125.69999694824219
2019-10-28,13.109999656677246,11.699999809265137,15.989999771118164,125.69999694824219
2019-10-29,13.199999809265137,11.75,16.09000015258789,125.26000213623047
2019-10-30,12.329999923706055,10.670000076293945,15.6899995803833,127.29000091552734
2019-10-31,13.220000267028809,11.579999923706055,16.049999237060547,129.63999938964844
2019-11-01,12.300000190734863,9.84000015258789,15.420000076293945,130.7100067138672
2019-11-04,12.829999923706055,11.079999923706055,15.619999885559082,129.74000549316406
2019-11-05,13.100000381469727,10.989999771118164,15.90999984741211,129.74000549316406
2019-11-06,12.619999885559082,9.470000267028809,15.829999923706055,126.77999877929688
2019-11-07,12.729999542236328,10.15999984741211,15.800000190734863,124.68000030517578
2019-11-08,12.069999694824219,9.319999694824219,15.529999732971191,124.68000030517578
2019-11-11,12.6899995803833,10.6899995803833,15.600000381469727,123.30000305175781
2019-11-12,12.680000305175781,10.800000190734863,15.489999771118164,123.8499984741211
2019-11-13,13.0,10.970000267028809,15.619999885559082,123.18000030517578
2019-11-14,13.050000190734863,11.229999542236328,15.600000381469727,124.61000061035156
2019-11-15,12.050000190734863,9.670000076293945,14.989999771118164,126.27999877929688
2019-11-18,12.460000038146973,10.180000305175781,15.170000076293945,126.58999633789062
2019-11-19,12.859999656677246,10.25,15.5,127.45999908447266
2019-11-20,12.779999732971191,10.199999809265137,15.640000343322754,127.45999908447266
2019-11-21,13.130000114440918,10.5600004196167,15.819999694824219,125.63999938964844
2019-11-22,12.34000015258789,9.220000267028809,15.399999618530273,124.87000274658203
2019-11-25,11.869999885559082,9.760000228881836,14.989999771118164,125.52999877929688
2019-11-26,11.539999961853027,9.5,14.850000381469727,128.64999389648438
2019-11-27,11.75,9.899999618530273,14.960000038146973,130.27999877929688
2019-11-29,12.619999885559082,11.359999656677246,15.510000228881836,130.3699951171875
2019-12-02,14.90999984741211,15.300000190734863,16.84000015258789,129.8300018310547
2019-12-03,15.960000038146973,16.860000610351562,17.6299991607666,126.3499984741211
2019-12-04,14.800000190734863,14.920000076293945,16.979999542236328,123.30999755859375
2019-12-05,14.520000457763672,13.9399995803833,16.780000686645508,123.63999938964844
2019-12-06,13.619999885559082,12.8100004196167,16.209999084472656,131.47999572753906
2019-12-09,15.859999656677246,17.059999465942383,17.299999237060547,136.55999755859375
2019-12-10,15.680000305175781,16.239999771118164,17.1299991607666,135.0
2019-12-11,14.989999771118164,15.270000457763672,16.90999984741211,134.3699951171875
2019-12-12,13.9399995803833,14.670000076293945,16.09000015258789,132.67999267578125
2019-12-13,12.630000114440918,12.40999984741211,15.279999732971191,144.50999450683594
2019-12-16,12.140000343322754,11.630000114440918,14.979999542236328,143.85000610351562
2019-12-17,12.289999961853027,11.15999984741211,15.149999618530273,137.47999572753906
2019-12-18,12.579999923706055,10.300000190734863,15.199999809265137,144.55999755859375
2019-12-19,12.5,9.390000343322754,15.140000343322754,150.13999938964844
2019-12-20,12.510000228881836,9.270000457763672,15.319999694824219,147.1699981689453
2019-12-23,12.609999656677246,9.829999923706055,15.5,143.91000366210938
2019-12-24,12.670000076293945,9.5600004196167,15.520000457763672,143.91000366210938
2019-12-26,12.649999618530273,9.9399995803833,15.520000457763672,143.07000732421875
2019-12-27,13.430000305175781,11.0,15.949999809265137,143.07000732421875
2019-12-30,14.819999694824219,13.770000457763672,16.68000030517578,140.2899932861328
2019-12-31,13.779999732971191,13.260000228881836,15.869999885559082,139.52000427246094
2020-01-02,12.470000267028809,10.600000381469727,15.1899995803833,137.6999969482422
2020-01-03,14.020000457763672,12.779999732971191,16.010000228881836,133.4600067138672
2020-01-06,13.850000381469727,12.420000076293945,15.920000076293945,132.50999450683594
2020-01-07,13.789999961853027,12.34000015258789,15.859999656677246,129.77999877929688
2020-01-08,13.449999809265137,12.220000267028809,15.399999618530273,136.4199981689453
2020-01-09,12.539999961853027,10.859999656677246,14.949999809265137,133.47000122070312
2020-01-10,12.5600004196167,10.569999694824219,14.949999809265137,128.14999389648438
2020-01-13,12.319999694824219,10.050000190734863,14.640000343322754,131.27000427246094
2020-01-14,12.390000343322754,10.180000305175781,14.640000343322754,130.82000732421875
2020-01-15,12.420000076293945,9.6899995803833,14.630000114440918,130.82000732421875
2020-01-16,12.319999694824219,9.710000038146973,14.449999809265137,133.1300048828125
2020-01-17,12.100000381469727,9.039999961853027,14.40999984741211,134.6199951171875
2020-01-21,12.850000381469727,11.380000114440918,14.869999885559082,132.6999969482422
2020-01-22,12.90999984741211,11.029999732971191,14.979999542236328,129.92999267578125
2020-01-23,12.979999542236328,11.399999618530273,14.989999771118164,131.75999450683594
2020-01-24,14.5600004196167,14.649999618530273,16.06999969482422,127.0199966430664
2020-01-27,18.229999542236328,21.299999237060547,18.15999984741211,127.0199966430664
2020-01-28,16.280000686645508,18.34000015258789,17.030000686645508,127.20999908447266
2020-01-29,16.389999389648438,18.1200008392334,17.030000686645508,125.1500015258789
2020-01-30,15.489999771118164,16.40999984741211,16.59000015258789,125.1500015258789
2020-01-31,18.84000015258789,21.65999984741211,18.6299991607666,135.72999572753906
2020-02-03,17.969999313354492,19.229999542236328,18.040000915527344,127.69999694824219
2020-02-04,16.049999237060547,15.8100004196167,16.700000762939453,127.69999694824219
2020-02-05,15.149999618530273,13.6899995803833,16.110000610351562,129.77999877929688
2020-02-06,14.960000038146973,12.979999542236328,15.890000343322754,129.77999877929688
2020-02-07,15.470000267028809,13.729999542236328,16.290000915527344,134.47999572753906
2020-02-10,15.039999961853027,12.890000343322754,16.1299991607666,133.2899932861328
2020-02-11,15.180000305175781,13.039999961853027,16.139999389648438,133.2899932861328
2020-02-12,13.739999771118164,10.84000015258789,15.359999656677246,133.1999969482422
2020-02-13,14.149999618530273,11.829999923706055,15.680000305175781,133.0399932861328
2020-02-14,13.680000305175781,10.979999542236328,15.5,133.0399932861328
2020-02-18,14.829999923706055,13.020000457763672,16.100000381469727,137.66000366210938
2020-02-19,14.380000114440918,11.880000114440918,15.819999694824219,141.80999755859375
2020-02-20,15.5600004196167,13.859999656677246,16.600000381469727,137.1199951171875
2020-02-21,17.079999923706055,15.770000457763672,17.610000610351562,137.1199951171875
2020-02-24,25.030000686645508,31.899999618530273,21.920000076293945,135.13999938964844
2020-02-25,27.850000381469727,36.349998474121094,23.860000610351562,130.7899932861328
2020-02-26,27.559999465942383,34.84000015258789,23.700000762939453,130.64999389648438
2020-02-27,39.15999984741211,54.7400016784668,29.920000076293945,130.64999389648438
2020-02-28,40.11000061035156,52.900001525878906,29.850000381469727,130.82000732421875
2020-03-02,33.41999816894531,42.16999816894531,27.700000762939453,126.83999633789062
2020-03-03,36.81999969482422,47.34000015258789,30.170000076293945,123.05999755859375
2020-03-04,31.989999771118164,37.060001373291016,27.510000228881836,127.37999725341797
2020-03-05,39.619998931884766,48.630001068115234,32.56999969482422,123.61000061035156
2020-03-06,41.939998626708984,48.54999923706055,35.459999084472656,126.08000183105469
2020-03-09,54.459999084472656,70.30000305175781,43.04999923706055,121.56999969482422
2020-03-10,47.29999923706055,57.38999938964844,39.439998626708984,121.37999725341797
2020-03-11,53.900001525878906,68.20999908447266,44.369998931884766,121.72000122070312
2020-03-12,75.47000122070312,103.55999755859375,57.2400016784668,115.79000091552734
2020-03-13,57.83000183105469,69.87000274658203,48.310001373291016,115.79000091552734
2020-03-16,82.69000244140625,106.66000366210938,67.69999694824219,114.66000366210938
2020-03-17,75.91000366210938,92.93000030517578,65.2699966430664,116.66999816894531
2020-03-18,76.44999694824219,97.22000122070312,72.9800033569336,113.54000091552734
2020-03-19,72.0,91.0199966430664,69.47000122070312,115.44000244140625
2020-03-20,66.04000091552734,83.47000122070312,65.58999633789062,118.12000274658203
2020-03-23,61.59000015258789,78.76000213623047,56.63999938964844,117.05000305175781
2020-03-24,61.66999816894531,78.04000091552734,52.11000061035156,117.75
2020-03-25,63.95000076293945,81.30000305175781,53.849998474121094,116.5999984741211
2020-03-26,61.0,73.61000061035156,49.790000915527344,118.97000122070312
2020-03-27,65.54000091552734,72.33000183105469,55.75,117.41000366210938
2020-03-30,57.08000183105469,62.79999923706055,51.2599983215332,122.18000030517578
2020-03-31,53.540000915527344,60.15999984741211,48.31999969482422,125.48999786376953
2020-04-01,57.060001373291016,61.33000183105469,51.16999816894531,115.4800033569336
2020-04-02,50.90999984741211,52.810001373291016,47.29999923706055,118.43000030517578
2020-04-03,46.79999923706055,46.65999984741211,44.84000015258789,120.56999969482422
2020-04-06,45.2400016784668,47.02000045776367,43.09000015258789,121.01000213623047
2020-04-07,46.70000076293945,48.34000015258789,43.41999816894531,118.4800033569336
2020-04-08,43.349998474121094,42.459999084472656,41.59000015258789,119.30000305175781
2020-04-09,41.66999816894531,40.41999816894531,40.61000061035156,120.8499984741211
2020-04-13,41.16999816894531,41.7400016784668,39.970001220703125,119.5999984741211
2020-04-14,37.7599983215332,38.810001373291016,36.459999084472656,122.33000183105469
2020-04-15,40.84000015258789,41.63999938964844,39.279998779296875,122.33000183105469
2020-04-16,40.11000061035156,40.4900016784668,39.209999084472656,122.33000183105469
2020-04-17,38.150001525878906,36.18000030517578,37.279998779296875,126.43000030517578
2020-04-20,43.83000183105469,44.0,40.970001220703125,125.33999633789062
2020-04-21,45.40999984741211,45.459999084472656,43.279998779296875,123.70999908447266
2020-04-22,41.97999954223633,40.209999084472656,40.91999816894531,126.19000244140625
2020-04-23,41.380001068115234,39.349998474121094,40.86000061035156,125.22000122070312
2020-04-24,35.93000030517578,31.719999313354492,37.810001373291016,125.22000122070312
2020-04-27,33.290000915527344,31.40999984741211,35.33000183105469,129.2899932861328
2020-04-28,33.56999969482422,32.439998626708984,35.369998931884766,129.22999572753906
2020-04-29,31.229999542236328,29.65999984741211,33.33000183105469,132.60000610351562
2020-04-30,34.150001525878906,32.880001068115234,35.04999923706055,130.3800048828125
2020-05-01,37.189998626708984,35.56999969482422,37.970001220703125,129.97000122070312
2020-05-04,35.970001220703125,35.45000076293945,37.0,129.97000122070312
2020-05-05,33.61000061035156,33.189998626708984,35.52000045776367,131.2899932861328
2020-05-06,34.119998931884766,33.97999954223633,35.68000030517578,128.58999633789062
2020-05-07,31.440000534057617,29.75,34.0099983215332,130.6699981689453
2020-05-08,27.979999542236328,24.889999389648438,31.639999389648438,132.2100067138672
2020-05-11,27.56999969482422,26.170000076293945,30.389999389648438,132.2100067138672
2020-05-12,33.040000915527344,33.36000061035156,34.2599983215332,125.97000122070312
2020-05-13,35.279998779296875,34.630001068115234,36.5099983215332,123.43000030517578
2020-05-14,32.61000061035156,31.65999984741211,34.900001525878906,124.3499984741211
2020-05-15,31.889999389648438,29.709999084472656,34.5099983215332,124.47000122070312
2020-05-18,29.299999237060547,27.6200008392334,31.770000457763672,129.22999572753906
2020-05-19,30.530000686645508,28.030000686645508,32.810001373291016,127.4800033569336
2020-05-20,27.989999771118164,24.93000030517578,31.110000610351562,125.94999694824219
2020-05-21,29.530000686645508,26.149999618530273,32.380001068115234,124.52999877929688
2020-05-22,28.15999984741211,23.469999313354492,31.540000915527344,125.77999877929688
2020-05-26,28.010000228881836,25.5,30.850000381469727,129.11000061035156
2020-05-27,27.6200008392334,25.170000076293945,30.190000534057617,129.9600067138672
2020-05-28,28.59000015258789,26.020000457763672,31.209999084472656,130.77999877929688
2020-05-29,27.510000228881836,24.59000015258789,30.270000457763672,131.72000122070312
2020-06-01,28.229999542236328,27.079999923706055,30.920000076293945,132.08999633789062
2020-06-02,26.84000015258789,25.059999465942383,29.93000030517578,132.61000061035156
2020-06-03,25.65999984741211,23.969999313354492,28.90999984741211,131.5
2020-06-04,25.809999465942383,23.559999465942383,28.850000381469727,130.77000427246094
2020-06-05,24.520000457763672,22.6299991607666,27.420000076293945,129.8699951171875
2020-06-08,25.809999465942383,25.18000030517578,28.079999923706055,129.11000061035156
2020-06-09,27.56999969482422,26.920000076293945,29.670000076293945,129.11000061035156
2020-06-10,27.56999969482422,27.100000381469727,29.56999969482422,127.73999786376953
2020-06-11,40.790000915527344,42.060001373291016,40.43000030517578,127.73999786376953
